,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1224TS028_1,2,1,2.A,0.047838037495967003,0.14413235208131683,464.448,3274852.12,5991398.69,-7.861129560614093,216.622,88.608,0.627
1,CASP16.M1224TS028_1,2,1,3.A,0.05978394618869061,0.15010530642767864,335.066,2228813.28,3554599.5,-5.513660402389607,277.925,73.1291,0.655
2,CASP16.M1224TS028_2,2,1,2.A,0.058076074137352406,0.16289137040200954,482.278,4240750.66,7539025.07,-1.3374929398367879,112.999,149.02,0.618
3,CASP16.M1224TS028_2,2,1,3.A,0.045145985097042284,0.15642632588185448,103.525,1240848.49,2342891.95,-2.9781077516107506,119.052,50.0521,0.469
4,CASP16.M1224TS028_3,2,1,2.A,0.0556725990580162,0.1589112995290081,481.301,3860015.34,7072774.91,-2.5217877789962886,310.595,128.094,0.688
5,CASP16.M1224TS028_3,2,1,3.A,0.042652382561846024,0.152401191280923,89.484,1192951.87,2345139.19,-6.771213517177608,157.484,52.1952,0.4
6,CASP16.M1224TS028_4,2,1,2.A,0.04837522115349202,0.17767761057674603,363.253,2700739.0,4375840.49,-3.423809592727855,197.266,78.8142,0.075
7,CASP16.M1224TS028_4,2,1,3.A,0.023702893612182585,0.1653414468060913,,-0.0,-0.0,,-0.0,-0.0,0.0
8,CASP16.M1224TS028_5,2,1,2.A,0.059129757282789804,0.15899654530806154,449.283,3762772.64,6902795.84,-0.8272792654798281,221.527,112.006,0.717
9,CASP16.M1224TS028_5,2,1,3.A,0.048923114393619474,0.15389322386347637,260.212,1642597.66,3031281.1,-3.877285675026114,173.93,60.4338,0.654
10,CASP16.M1224TS033_1,2,1,2.A,0.04128053385938983,0.14339360026302825,341.304,3476962.57,6050906.84,-4.175709010401208,153.257,91.4425,0.6
11,CASP16.M1224TS033_1,2,1,3.A,0.03404363319677941,0.13977514993172302,176.251,1672665.84,2841827.1,-2.208409361589571,127.956,60.1821,0.533
12,CASP16.M1224TS033_2,2,1,2.A,0.0473163443908561,0.15493483886209472,380.497,3350612.87,5482121.59,-8.169570203440525,140.98,85.6119,0.618
13,CASP16.M1224TS033_2,2,1,3.A,0.0422999553675254,0.15242664435042938,95.216,1261634.89,2211155.62,-5.163871797100301,130.368,44.7005,0.536
14,CASP16.M1224TS033_3,2,1,2.A,0.06754416846306413,0.17549708423153204,626.538,3760652.12,6147916.18,-4.347457299578519,222.205,108.995,0.635
15,CASP16.M1224TS033_3,2,1,3.A,0.015414683523158602,0.1494323417615793,54.389,165431.42,401868.9,-0.05382272703113585,20.719,7.38404,0.217
16,CASP16.M1224TS033_4,2,1,2.A,0.04862092182738706,0.1542921275803602,362.482,3680529.69,6613186.44,-4.024025631656452,175.163,100.119,0.643
17,CASP16.M1224TS033_4,2,1,3.A,0.04168941649140833,0.15082637491237083,159.663,945074.53,1891562.95,-8.082558545618937,75.437,37.6634,0.5
18,CASP16.M1224TS033_5,2,1,2.A,0.05327069940976799,0.15282034970488398,598.104,4147000.69,7372571.06,-6.162089640533074,161.554,131.216,0.567
19,CASP16.M1224TS033_5,2,1,3.A,0.05231346246328031,0.15234173123164013,303.348,1921580.6,3052819.99,-4.752226233299187,218.754,70.8614,0.677
20,CASP16.M1224TS110_1,2,1,2.A,0.05242450552759693,0.15851225276379846,479.438,4102523.73,6911125.08,-4.105974349036134,173.267,116.755,0.721
21,CASP16.M1224TS110_1,2,1,3.A,0.034001665396499445,0.14930083269824973,87.781,1058286.42,2041250.34,-2.454828626574024,123.668,40.2782,0.552
22,CASP16.M1224TS110_2,2,1,2.A,0.06589943491853774,0.1676913841259355,420.309,4148278.88,7262253.33,-2.3095364703286663,151.568,156.784,0.202
23,CASP16.M1224TS110_2,2,1,3.A,0.005571819725369664,0.1375275765293515,,-0.0,-0.0,,-0.0,-0.0,0.0
24,CASP16.M1224TS110_3,2,1,2.A,0.05737234015250578,0.15572283674291953,595.784,4084366.74,7128679.42,-4.9468407973957405,383.341,125.129,0.576
25,CASP16.M1224TS110_3,2,1,3.A,0.043244642762874715,0.148658988048104,294.213,2025667.12,3417405.26,-6.774979194697388,166.51,68.4433,0.643
26,CASP16.M1224TS110_4,2,1,2.A,0.04581027267850005,0.14902513633925002,553.924,4307413.84,7082142.29,-4.976193101139531,176.669,112.429,0.661
27,CASP16.M1224TS110_4,2,1,3.A,0.03285035677827181,0.14254517838913588,202.681,1810365.17,2860906.96,-4.227118600140548,186.156,64.3234,0.643
28,CASP16.M1224TS110_5,2,1,2.A,0.03839003394532482,0.15096168363932908,289.28,1345237.23,2793923.35,-5.829312335388317,216.335,51.1855,0.254
29,CASP16.M1224TS110_5,2,1,3.A,0.025327062067663064,0.1444301977004982,63.514,340649.87,582098.82,-0.055657637164596,65.465,11.5115,0.069
30,CASP16.M1224TS143_1,2,1,2.A,0.04302436672151089,0.1476205166940888,293.678,1917394.18,3524333.27,-6.761844879976612,152.711,50.9979,0.444
31,CASP16.M1224TS143_1,2,1,3.A,0.06312142133074303,0.15766904399870485,394.151,1499874.92,3323804.37,-2.7633630181717286,46.142,94.7254,0.417
32,CASP16.M1224TS143_2,2,1,2.A,0.031168339616851882,0.1467008364750926,257.825,1527300.48,3445409.14,-3.414228554108079,43.07,58.4132,0.228
33,CASP16.M1224TS143_2,2,1,3.A,0.053551719647657585,0.15789252649049546,276.361,677194.06,2147313.61,-4.498645464021109,26.555,62.8052,0.394
34,CASP16.M1224TS143_3,2,1,2.A,0.04329360991541762,0.14764180495770882,287.873,1910760.54,3523985.73,-6.726962671368314,132.445,50.9979,0.444
35,CASP16.M1224TS143_3,2,1,3.A,0.06328919292136562,0.15763959646068282,390.71,1374042.91,3231152.03,-3.041236628495713,59.058,92.7496,0.429
36,CASP16.M1224TS143_4,2,1,2.A,0.03020836774958298,0.14630585054145817,210.455,1767163.55,3375388.77,-3.666290605159988,63.347,46.4539,0.218
37,CASP16.M1224TS143_4,2,1,3.A,0.04961332780731027,0.15600833057032182,142.279,722335.4,1369016.02,-5.5110693455513395,59.779,25.8205,0.31
38,CASP16.M1224TS143_5,2,1,2.A,0.03119546168309171,0.13649773084154584,210.24,1589740.67,3030649.72,-4.289421263222606,124.516,43.3994,0.352
39,CASP16.M1224TS143_5,2,1,3.A,0.039943972828041296,0.14087198641402066,128.124,360382.12,1109607.16,-5.148975706502285,33.053,30.7954,0.267
40,CASP16.M1224TS159_1,2,1,2.A,0.0668222873355262,0.1690278103344298,623.396,5087640.44,9509175.88,-2.881854972010176,268.398,172.888,0.603
41,CASP16.M1224TS159_1,2,1,3.A,0.022908274112705837,0.14707080372301962,53.081,347782.59,742930.7,-0.7391334623444049,181.564,10.7178,0.308
42,CASP16.M1224TS159_2,2,1,2.A,0.04899964376236312,0.15544315521451488,380.497,3350612.87,5482121.59,-8.169570203440525,143.279,85.6119,0.618
43,CASP16.M1224TS159_2,2,1,3.A,0.04198365624251892,0.1519351614545928,95.216,1261634.89,2211155.62,-5.163871797100301,152.113,44.7005,0.536
44,CASP16.M1224TS159_3,2,1,2.A,0.04899964376236312,0.15544315521451488,380.497,3350612.87,5482121.59,-8.169570203440525,120.359,85.6119,0.618
45,CASP16.M1224TS159_3,2,1,3.A,0.04198365624251892,0.1519351614545928,95.216,1261634.89,2211155.62,-5.163871797100301,142.56,44.7005,0.536
46,CASP16.M1224TS159_4,2,1,2.A,0.06811051499389577,0.17579692416361453,626.538,3760652.12,6147916.18,-4.347457299578519,229.03,108.995,0.635
47,CASP16.M1224TS159_4,2,1,3.A,0.01540795768855787,0.14944564551094558,54.389,165431.42,401868.9,-0.05382272703113585,45.905,7.38404,0.217
48,CASP16.M1224TS159_5,2,1,2.A,0.05062633490888402,0.15622816745444199,362.482,3680529.69,6613186.44,-4.024025631656452,190.027,100.119,0.643
49,CASP16.M1224TS159_5,2,1,3.A,0.04218185672652908,0.15200592836326451,159.663,945074.53,1891562.95,-8.082558545618937,105.661,37.6634,0.5
50,CASP16.M1224TS167_1,2,1,2.A,0.0715151067590341,0.1711608867128504,680.5,6011998.49,10878103.17,-0.578054397477837,209.924,248.354,0.217
51,CASP16.M1224TS167_1,2,1,3.A,0.0026004612163038838,0.13670356394148528,,-0.0,-0.0,,-0.0,-0.0,0.0
52,CASP16.M1224TS167_2,2,1,2.A,0.0596807025023736,0.1644903512511868,441.363,4265844.69,7143545.15,-3.1360288992278975,167.535,119.754,0.609
53,CASP16.M1224TS167_2,2,1,3.A,0.0472527774356422,0.1582763887178211,84.347,1066337.32,2124812.75,-3.7524778307622113,77.78,40.1585,0.5
54,CASP16.M1224TS167_3,2,1,2.A,0.04820043789804913,0.1512735522823579,469.805,3568269.11,6585442.68,-6.693541164940699,190.508,130.705,0.651
55,CASP16.M1224TS167_3,2,1,3.A,0.053558542105565723,0.1539526043861162,197.136,1351995.9,2250302.34,-1.2438096032166766,147.967,49.3348,0.536
56,CASP16.M1224TS167_4,2,1,2.A,0.06869511045515536,0.17236255522757768,497.046,4400677.04,8139102.95,-0.42301112059913104,172.949,195.931,0.232
57,CASP16.M1224TS167_4,2,1,3.A,0.0036730482872044945,0.13985152414360225,,-0.0,-0.0,,-0.0,-0.0,0.0
58,CASP16.M1224TS167_5,2,1,2.A,0.08400252368301153,0.16327792850817247,820.892,6907008.91,12513141.79,-1.2777538989812907,-354.829,307.66,0.164
59,CASP16.M1224TS167_5,2,1,3.A,0.08885839665890671,0.16570586499612006,449.998,2316458.72,4410059.42,-5.979495966749792,-30.225,117.14,0.255
60,CASP16.M1224TS189_1,2,1,2.A,0.05102730571670691,0.16279198619168678,499.544,3118888.47,6087391.74,-5.584831705480984,109.083,140.258,0.351
61,CASP16.M1224TS189_1,2,1,3.A,0.042064949842915665,0.15831080825479116,229.284,1668449.81,2760258.2,-5.467957954599163,90.1,73.2196,0.469
62,CASP16.M1224TS189_2,2,1,2.A,0.04367035753093659,0.15257684543213496,302.458,2206746.06,4423492.9,-9.551221531500756,59.845,89.5611,0.313
63,CASP16.M1224TS189_2,2,1,3.A,0.052298600118956526,0.15689096672614494,332.405,1493088.7,3225370.31,-6.069475473325219,70.586,122.407,0.385
64,CASP16.M1224TS189_3,2,1,2.A,0.04305977360054385,0.14932822013360525,487.324,3177059.53,5864328.11,-4.596141309079872,63.431,111.754,0.311
65,CASP16.M1224TS189_3,2,1,3.A,0.047167432018250105,0.15138204934245836,265.09,1368950.59,2660832.39,-5.178597302488019,46.805,62.642,0.393
66,CASP16.M1224TS208_1,2,1,2.A,0.05533300675451755,0.1558498367105921,613.902,5099902.44,8339142.58,-2.2446572676619416,250.251,148.629,0.657
67,CASP16.M1224TS208_1,2,1,3.A,0.030076560164161492,0.1432216134154141,27.908,289386.1,780744.16,-0.4189737204986529,39.453,10.3175,0.214
68,CASP16.M1224TS208_2,2,1,2.A,0.05515390888322145,0.1586936211082774,422.325,4101595.46,6660863.33,-5.5356116355456635,290.947,103.849,0.516
69,CASP16.M1224TS208_2,2,1,3.A,0.04004272521997336,0.15113802927665335,141.42,1125571.24,2058268.51,-9.021028840745746,162.646,49.2264,0.6
70,CASP16.M1224TS208_3,2,1,2.A,0.06737225044053047,0.16860779188693192,424.876,2905400.62,5276182.56,-4.200490055763673,141.921,104.422,0.163
71,CASP16.M1224TS208_3,2,1,3.A,0.002034011335368291,0.13593867233435084,,-0.0,-0.0,,-0.0,-0.0,0.0
72,CASP16.M1224TS208_4,2,1,2.A,0.057424274354707455,0.1572988038440204,766.489,5137426.43,9325886.34,-2.8160716461615865,69.654,172.236,0.444
73,CASP16.M1224TS208_4,2,1,3.A,0.04734188434376847,0.15225760883855088,120.813,794221.92,1506634.87,-3.905038915061369,151.295,36.5972,0.467
74,CASP16.M1224TS208_5,2,1,2.A,0.05413366065477021,0.15887349699405176,563.882,4437190.65,7900762.5,-3.1190125670634137,135.987,131.413,0.667
75,CASP16.M1224TS208_5,2,1,3.A,0.040467887428530955,0.15204061038093214,68.442,1047237.84,1790355.92,-1.7838384498830837,144.975,38.052,0.593
76,CASP16.M1224TS231_1,2,1,2.A,0.06314652578439563,0.16997992955886446,496.721,3962134.99,7045094.08,-4.890919499288804,220.979,116.213,0.631
77,CASP16.M1224TS231_1,2,1,3.A,0.03630326060701918,0.15655829697017623,28.088,655825.83,1245495.81,-3.8450983985755127,135.893,24.6343,0.5
78,CASP16.M1224TS231_2,2,1,2.A,0.0706670272978954,0.17348184698228103,437.088,3936819.14,7400016.69,-3.26146235243593,278.074,148.426,0.218
79,CASP16.M1224TS231_2,2,1,3.A,0.007007339835674031,0.14165200325117033,,-0.0,-0.0,,-0.0,-0.0,0.0
80,CASP16.M1224TS231_3,2,1,2.A,0.03784633957257029,0.15698650311961848,260.148,1630862.21,3589800.72,-7.9825003632298195,143.451,73.1275,0.206
