,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1271TS028_1,1,16,0.C,0.04449417097856162,0.18680541882261414,337.334,2357435.27,4643983.98,-2.520876896394725,217.381,86.7145,0.179
1,CASP16.M1271TS028_1,1,16,0.G,,,131.17,678684.77,1167388.36,-6.221497665566709,63.322,23.1451,0.0
2,CASP16.M1271TS028_1,1,16,0.J,,,27.826,23703.71,64489.32,-0.003990975283324325,39.105,-0.0,0.0
3,CASP16.M1271TS028_1,1,16,0.L,,,233.629,1892564.52,2673506.33,-1.090675336956945,175.455,56.648,0.265
4,CASP16.M1271TS028_1,1,16,0.A,0.005054192291827641,0.16708542947924715,,-0.0,-0.0,,-0.0,-0.0,
5,CASP16.M1271TS028_1,1,16,0.B,0.00725681215508272,0.1681867394108747,,-0.0,-0.0,,0.038,-0.0,
6,CASP16.M1271TS028_1,1,16,0.D,0.009631052666078943,0.1693738596663728,19.527,69365.51,96022.57,-0.0003533577511157778,49.25,2.26125,
7,CASP16.M1271TS028_1,1,16,0.F,,,307.49,2574533.4,4926758.4,-0.4879365657734031,153.71,97.8615,
8,CASP16.M1271TS028_1,1,16,0.M,,,298.395,2679929.28,3881599.34,-3.1351032444714644,161.507,74.8057,
9,CASP16.M1271TS028_1,1,16,0.O,,,3.105,28548.18,36108.86,-0.050079574769918256,14.34,1.80211,
10,CASP16.M1271TS028_1,1,16,0.E,,,,-0.0,-0.0,,-0.0,-0.0,
11,CASP16.M1271TS028_1,1,16,0.P,,,,23658.21,22792.26,-0.00015943505466756361,28.01,-0.0,
12,CASP16.M1271TS028_1,1,16,0.Q,,,,-0.0,-0.0,,-0.0,-0.0,
13,CASP16.M1271TS028_1,1,16,0.N,,,,-0.0,-0.0,,-0.0,-0.0,
14,CASP16.M1271TS028_1,1,16,0.I,,,,-0.0,-0.0,,-0.0,-0.0,
15,CASP16.M1271TS028_1,1,16,0.H,,,,-0.0,-0.0,,-0.0,-0.0,
16,CASP16.M1271TS028_2,1,16,0.C,0.022350388542139527,0.17048852760440308,299.643,1664490.62,3120932.05,-2.9289834404065,166.062,55.5107,0.111
