,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1282TS006_1,1,1,1.B,0.10745247767772526,0.14905457217219598,520.406,4485787.28,8114757.79,-0.5350363197809377,73.686,230.132,0.024
1,CASP16.M1282TS006_2,1,1,1.B,0.08436499118106441,0.12838082892386554,478.299,4064058.78,6894795.95,-0.5237998640454882,246.665,187.209,0.008
2,CASP16.M1282TS006_3,1,1,1.B,0.08253230571281164,0.12395615285640582,433.025,4173369.25,7042866.5,-0.739986974856274,234.092,191.555,0.008
3,CASP16.M1282TS006_4,1,1,1.B,0.10864610238932074,0.15247305119466037,643.309,4877478.54,7715811.25,-0.25292793331083185,106.773,216.026,0.033
4,CASP16.M1282TS006_5,1,1,1.B,0.09312997838715091,0.13419998919357545,496.036,5234273.93,8325963.18,-1.8727400355401331,23.371,198.411,0.034
5,CASP16.M1282TS028_1,1,1,1.B,0.0999827317544259,0.13476136587721294,232.939,1532591.55,2176988.41,-1.5298101944527407,164.916,52.7591,0.0
6,CASP16.M1282TS028_2,1,1,1.B,0.027960053191782203,0.06527002659589111,179.045,1044882.23,1442073.68,-8.017228131934104,83.72,38.7128,0.015
7,CASP16.M1282TS028_3,1,1,1.B,0.058919779547431966,0.10300988977371599,155.199,1006806.37,1408706.62,-0.022360251545136555,152.201,31.2096,0.0
8,CASP16.M1282TS028_4,1,1,1.B,0.08394241103960667,0.11643787218647,206.378,1428112.34,1996314.39,-4.881227070198545,178.378,48.5712,0.0
9,CASP16.M1282TS028_5,1,1,1.B,0.04296165093546733,0.08302749213440033,145.332,1029091.02,1774996.85,-6.7318681395516,70.598,33.3349,0.028
10,CASP16.M1282TS033_1,1,1,1.B,0.04875795229454525,0.08019730948060595,137.731,876926.64,1371757.83,-3.4515856434641052,102.656,21.7834,0.0
11,CASP16.M1282TS033_2,1,1,1.B,0.08198709397111088,0.10789354698555545,289.279,1817091.28,2775805.17,-4.55297955335446,177.792,52.5511,0.012
12,CASP16.M1282TS033_3,1,1,1.B,0.053290748479776086,0.0909520409065547,132.837,1185355.54,1609508.02,-7.820521345492187,92.298,36.6909,0.015
13,CASP16.M1282TS033_4,1,1,1.B,0.09495531899156048,0.12504599282911358,312.35,1607018.79,2322261.79,-4.9935940866362065,159.667,46.8943,0.014
14,CASP16.M1282TS033_5,1,1,1.B,0.12683871621266005,0.16406935810633003,291.84,2134994.99,3202526.0,-7.417124337304719,193.281,85.0643,0.174
15,CASP16.M1282TS063_1,1,1,1.B,0.09557536460924895,0.1372760156379578,179.713,1612437.6,2490026.41,-7.1291928608453174,115.4,61.0898,0.071
16,CASP16.M1282TS063_2,1,1,1.B,0.09460780941881239,0.13463723804273953,224.123,1321580.25,2914264.91,-4.8081116351814535,128.452,66.1512,0.421
17,CASP16.M1282TS063_3,1,1,1.B,0.128433669032529,0.15995850118293115,131.763,1391313.47,2586403.91,-6.824874929327996,112.832,43.7313,0.136
18,CASP16.M1282TS063_4,1,1,1.B,0.10053010217379778,0.13819671775356557,205.193,1683009.47,2516253.72,-6.00803672596573,160.657,60.7823,0.121
19,CASP16.M1282TS063_5,1,1,1.B,0.08052554656751454,0.11757943995042393,97.032,963998.16,1540761.87,-3.567882321334245,65.937,26.7519,0.051
20,CASP16.M1282TS091_1,1,1,1.B,0.04443891089322278,0.08178278877994472,233.954,1619898.65,2468177.28,-4.603758642300411,193.93,52.2798,0.014
