,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1293TS006_1,1,2,1.A,0.06485180321615189,0.2694425682747426,568.315,3479484.69,6066734.5,-3.311009188325594,215.941,170.106,0.104
1,CASP16.M1293TS006_1,1,2,1.B,0.028784256509970872,0.25140879492165213,72.987,580168.12,895279.27,-1.3105445247403982,69.391,40.3238,0.0
2,CASP16.M1293TS006_2,1,2,1.A,0.08539686381700448,0.2553734319085022,499.697,4913882.56,9244272.62,-0.0025511631372819687,273.433,280.583,0.018
3,CASP16.M1293TS006_2,1,2,1.B,0.05749677867061109,0.24142338933530552,79.163,670210.37,1215484.54,-7.081628156735557,50.633,41.3232,0.0
4,CASP16.M1293TS006_3,1,2,1.A,0.128346870560199,0.30150510194676616,551.981,4306065.64,7706783.68,-1.2231079399866323,326.926,195.844,0.2
5,CASP16.M1293TS006_3,1,2,1.B,0.09138634355040266,0.283024838441868,272.761,2171135.72,3662046.82,-4.310249935885463,125.117,109.728,0.108
6,CASP16.M1293TS006_4,1,2,1.A,0.07908677711966448,0.2915517218931656,425.354,2586794.41,3947055.05,-2.8658116046651125,167.513,99.8145,0.179
7,CASP16.M1293TS006_4,1,2,1.B,0.06025977877434343,0.28213822272050504,172.254,1362710.46,2563784.33,-7.765783861910293,177.918,57.5247,0.0
8,CASP16.M1293TS006_5,1,2,1.A,0.14477046560496093,0.3395585661358138,518.402,3087578.02,5330758.3,-1.4479244918857308,201.116,156.471,0.234
9,CASP16.M1293TS006_5,1,2,1.B,0.13498346107080578,0.3346650638687362,281.981,1841230.73,3255042.21,-2.90052367935951,173.396,87.94,0.133
10,CASP16.M1293TS028_1,1,2,1.A,0.1301431247033179,0.35926656235165894,607.703,4513848.23,5700569.23,-2.759451309316765,558.27,133.497,0.571
11,CASP16.M1293TS028_1,1,2,1.B,0.07354316087439655,0.3309665804371983,88.627,436743.95,634395.47,-0.8039833673437857,53.518,11.054,1.0
12,CASP16.M1293TS028_2,1,2,1.A,0.15639303103089333,0.37075151551544666,547.549,4001667.2,5153553.0,-0.40360242419254055,463.223,129.74,0.694
13,CASP16.M1293TS028_2,1,2,1.B,0.08813313748687505,0.3366215687434375,94.872,471372.87,642968.22,-1.2243985826234756,60.38,11.054,0.833
14,CASP16.M1293TS028_3,1,2,1.A,0.15471095754764974,0.36730547877382486,553.365,4192381.32,5369779.54,-2.703419503336865,497.114,131.692,0.641
15,CASP16.M1293TS028_3,1,2,1.B,0.07567997523583472,0.32778998761791733,95.686,433775.29,639588.06,-0.06270952331666238,113.246,11.054,1.0
16,CASP16.M1293TS028_4,1,2,1.A,0.1875446429476142,0.3852873214738071,370.123,2843841.57,3895853.08,-2.83084751924094,359.774,95.2131,1.0
17,CASP16.M1293TS028_4,1,2,1.B,0.09622278297320008,0.33962639148660007,129.272,788566.6,1095409.62,-3.8220280185210695,126.789,30.0771,0.5
18,CASP16.M1293TS028_5,1,2,1.A,0.1633409150643274,0.37721045753216365,354.994,2782602.78,3659632.48,-1.4862458986302527,334.647,86.8994,0.96
19,CASP16.M1293TS028_5,1,2,1.B,0.10369634102098645,0.3473881705104932,88.744,369554.23,523718.93,-0.649455594188591,62.652,11.054,1.0
20,CASP16.M1293TS033_1,1,2,1.A,0.2621593363583088,0.4249513348458211,362.213,2893962.25,3882178.49,-1.1582954733173865,343.135,88.2129,0.923
21,CASP16.M1293TS033_1,1,2,1.B,0.15455995313823223,0.3711516432357828,99.746,505075.6,735298.24,-1.9328763994397684,87.922,11.054,0.714
22,CASP16.M1293TS033_2,1,2,1.A,0.18807794135063888,0.3934556373419861,366.194,2754120.82,3780393.61,-3.9816017270658732,335.294,95.0205,0.96
23,CASP16.M1293TS033_2,1,2,1.B,0.12076887304428965,0.3598011031888115,95.46,437593.39,628836.83,-0.9928330009834935,74.997,11.054,0.833
24,CASP16.M1293TS033_3,1,2,1.A,0.20877710985951126,0.4047285549297556,372.506,2821403.07,3782951.77,-2.5188710780491133,334.229,92.7713,1.0
25,CASP16.M1293TS033_3,1,2,1.B,0.14252842182759196,0.371604210913796,96.277,432765.23,589271.7,-1.1805318192912628,72.967,11.054,0.714
26,CASP16.M1293TS033_4,1,2,1.A,0.20159982461482284,0.39818824564074473,357.192,2858519.5,3774488.41,-1.951193625955136,367.394,95.042,1.0
27,CASP16.M1293TS033_4,1,2,1.B,0.1186517377733253,0.35671420221999595,94.917,432304.82,580565.06,-0.6379661061233574,66.602,11.054,0.833
28,CASP16.M1293TS033_5,1,2,1.A,0.19937843978405,0.38436421989202496,378.341,2914627.15,3867401.42,-2.713239775568949,357.801,97.2965,1.0
29,CASP16.M1293TS033_5,1,2,1.B,0.09505638768896461,0.33220319384448227,96.252,423429.18,606530.64,-1.9130690596313595,77.313,11.054,1.0
30,CASP16.M1293TS051_1,1,2,1.A,0.17951972680166367,0.3830581967341652,375.158,2914285.38,3913040.9,-7.37927531453812,380.074,94.8715,1.0
31,CASP16.M1293TS051_1,1,2,1.B,0.09936016872525213,0.3429784176959594,116.082,561740.71,790160.21,-2.1722956686472017,106.843,22.0468,0.455
32,CASP16.M1293TS051_2,1,2,1.A,0.18868236495181923,0.3934995158092429,365.671,2661016.04,3561540.55,-2.7838020550473566,346.752,90.275,0.92
33,CASP16.M1293TS051_2,1,2,1.B,0.10926459534093738,0.353790631003802,105.585,501298.03,709174.24,-1.9749943972400181,77.88,11.054,0.556
34,CASP16.M1293TS051_3,1,2,1.A,0.16483817151747643,0.3767224190920716,357.338,2786835.14,3648943.34,-1.0037792711465354,345.958,88.2377,0.96
35,CASP16.M1293TS051_3,1,2,1.B,0.08942585395416246,0.3390162603104146,92.287,439977.51,618820.62,-1.3439108394842991,79.465,11.054,0.833
36,CASP16.M1293TS051_4,1,2,1.A,0.1931246230378747,0.391908978185604,365.348,2798727.23,3679166.23,-1.8986654509131362,314.785,86.8404,1.0
37,CASP16.M1293TS051_4,1,2,1.B,0.12713097990490496,0.3589121566191191,89.499,415354.0,591645.49,-1.9105635496236575,69.147,9.30352,1.0
38,CASP16.M1293TS051_5,1,2,1.A,0.2152688830625266,0.4073161081979299,393.488,2874330.29,3825163.4,-2.4262776228681053,339.899,91.1866,0.962
39,CASP16.M1293TS051_5,1,2,1.B,0.14497111639939247,0.3721672248663629,102.584,519642.98,756665.72,-2.054360438601569,87.037,11.054,0.714
40,CASP16.M1293TS063_1,1,2,1.A,0.20995483361184597,0.4203057501392563,370.441,2917226.22,3802833.64,-3.8222019362985193,318.538,95.6187,1.0
41,CASP16.M1293TS063_1,1,2,1.B,0.12378566008992495,0.3772211633782958,95.532,437586.54,601049.59,-1.7874681070632437,76.211,11.054,0.833
42,CASP16.M1293TS063_2,1,2,1.A,0.19871185226365923,0.4122892594651629,371.059,2920082.7,3831448.18,-1.574372782885256,322.852,95.6187,1.0
43,CASP16.M1293TS063_2,1,2,1.B,0.11860708938911557,0.3722368780278911,95.88,434303.13,585843.51,-1.7791759668783287,71.298,11.054,0.833
44,CASP16.M1293TS063_3,1,2,1.A,0.23775374703109264,0.43637187351554635,372.074,2888089.87,3833086.93,-3.8989464022767013,352.17,94.7752,0.96
45,CASP16.M1293TS063_3,1,2,1.B,0.12716171359643338,0.3810758567982167,96.362,439843.87,596166.65,-1.8131761560673993,94.759,11.054,0.833
46,CASP16.M1293TS063_4,1,2,1.A,0.21109239682555198,0.41835619841277605,371.834,2911798.18,3815654.69,-3.893619904754349,337.923,94.7752,1.0
47,CASP16.M1293TS063_4,1,2,1.B,0.12050109254196287,0.37306054627098145,96.874,442026.87,600246.6,-1.7934016747663692,88.789,11.054,0.833
48,CASP16.M1293TS063_5,1,2,1.A,0.1986920228227973,0.41270767807806535,378.205,2917941.82,3824195.72,-1.487699593358956,358.641,94.7752,1.0
49,CASP16.M1293TS063_5,1,2,1.B,0.11538822641596198,0.3710557798746477,97.329,444793.01,605260.75,-1.7912510431794246,78.926,11.054,0.833
50,CASP16.M1293TS091_1,1,2,1.A,0.17463594167493285,0.37232130417079967,410.209,2983730.72,3942725.4,-2.230388099274481,376.315,92.1506,0.96
51,CASP16.M1293TS091_1,1,2,1.B,0.09398142895661295,0.33199404781163977,150.741,837962.09,1173971.24,-3.9531339680682986,130.957,34.8194,0.333
52,CASP16.M1293TS091_2,1,2,1.A,0.23231727881357073,0.41614363940678534,406.408,2888917.19,3883104.85,-2.9508983562284286,365.342,92.1847,1.0
