,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1212TS028_1,1,1,0.A,0.09886303818784653,0.1370548524272566,1038.15,8730220.4,15370337.13,-0.0356852549068431,637.584,344.586,0.465
1,CASP16.M1212TS033_1,1,1,0.A,0.08773324978537857,0.12795829155935595,1162.62,9731355.71,15572869.92,-6.730356978744793e-07,739.748,350.319,0.435
2,CASP16.M1212TS033_2,1,1,0.A,0.08334176065400242,0.12960921366033457,1282.21,9723042.71,17822530.47,-0.010732292650523011,564.205,387.619,0.479
3,CASP16.M1212TS033_3,1,1,0.A,0.0849289020523429,0.12399445102617143,936.084,7480044.09,13283141.85,-0.0004748528480840928,523.972,256.143,0.547
4,CASP16.M1212TS033_4,1,1,0.A,0.09719092301093042,0.13198712817213187,1109.76,9629682.6,16750295.51,-0.12446748808996001,551.411,341.526,0.5
5,CASP16.M1212TS033_5,1,1,0.A,0.093992979824543,0.1382914899122715,1286.35,11225909.2,19661304.95,-0.061554732829501746,709.448,425.667,0.398
6,CASP16.M1212TS052_1,1,1,0.A,0.10197046315297484,0.14257856490982077,1225.09,10273604.04,16985918.04,-0.017221896343096066,725.969,354.945,0.521
7,CASP16.M1212TS052_2,1,1,0.A,0.08838959159329533,0.11744979579664766,1219.04,9774508.28,16827665.04,-0.011939231906553294,762.242,350.651,0.579
8,CASP16.M1212TS052_3,1,1,0.A,0.0915552587248385,0.12445262936241924,1117.58,10769982.61,17473973.03,-0.026213243855718035,719.934,325.984,0.556
9,CASP16.M1212TS052_4,1,1,0.A,0.09949497748166322,0.1373641554074983,1323.33,10303213.65,18085682.64,-0.035754280881120856,650.195,375.005,0.493
10,CASP16.M1212TS052_5,1,1,0.A,0.09652403024956584,0.1408636817914496,1225.09,10273604.04,16985918.04,-0.017221896343096066,806.921,354.945,0.521
11,CASP16.M1212TS110_1,1,1,0.A,0.09607036504894495,0.1269535158578058,1507.83,12084558.98,20657709.88,-2.8268397387907795e-05,492.436,442.938,0.479
12,CASP16.M1212TS143_1,1,1,0.A,0.10785795731935649,0.1451656453263449,2952.91,20631396.18,43297816.97,-0.053457229737397305,1538.535,1073.5,0.467
13,CASP16.M1212TS143_2,1,1,0.A,0.09034063483122735,0.12979198408228035,2424.54,15979580.74,35485645.45,-1.2218280510421944,-3096.898,1023.01,0.314
14,CASP16.M1212TS143_3,1,1,0.A,0.0954384472919628,0.13146089031264807,3204.88,18870962.49,40415621.09,-4.403547937348528,-3886.281,1199.63,0.467
15,CASP16.M1212TS159_1,1,1,0.A,0.10321824718266726,0.13764745692466696,1481.23,12120974.54,21015647.65,-0.0874671845374041,766.122,474.321,0.442
16,CASP16.M1212TS159_2,1,1,0.A,0.09436119184829295,0.13132226259081314,1220.41,9354761.83,16749445.69,-0.0017825109113368738,739.676,368.137,0.509
17,CASP16.M1212TS159_3,1,1,0.A,0.09484835164621472,0.13108917582310736,1040.78,8184338.98,13931194.15,-3.1219599891877364e-05,680.728,304.893,0.513
18,CASP16.M1212TS159_4,1,1,0.A,0.11228009192273021,0.15223837929469844,1315.15,11761815.2,19687141.24,-0.010397991446162953,873.712,429.509,0.367
19,CASP16.M1212TS159_5,1,1,0.A,0.09938153214752674,0.13304243274043004,1047.83,8700162.72,14913382.21,-0.0011714689970540287,637.37,311.964,0.451
20,CASP16.M1212TS208_1,1,1,0.A,0.09939022366888821,0.14013677850111075,1548.99,12602171.51,21717225.03,-1.4496166453284472e-06,866.113,466.545,0.51
