,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1216TS028_1,4,8,1.A,0.009491364878310428,0.26396401577248857,256.939,1216153.44,2039012.43,-6.675802056060697,213.806,51.5281,0.793
1,CASP16.M1216TS028_1,4,8,1.B,0.06947446305703692,0.2939555648618518,352.161,2974874.83,4801742.39,-2.23873908331942,137.643,77.1004,0.642
2,CASP16.M1216TS028_1,4,8,2.C,,,275.576,1531141.3,2349911.93,-4.0981018768790625,235.413,54.508,0.75
3,CASP16.M1216TS028_1,4,8,2.D,,,354.518,2748466.95,4602208.05,-3.0927586912413636,49.619,78.7088,0.681
4,CASP16.M1216TS028_1,4,8,3.E,,,248.986,1286538.01,1975528.09,-4.581661271528126,202.13,54.4164,0.821
5,CASP16.M1216TS028_1,4,8,3.F,,,362.557,2840977.5,4768246.1,-0.6402031464425376,123.594,75.3106,0.606
6,CASP16.M1216TS028_1,4,8,4.G,,,275.105,1514995.2,2317652.1,-4.5068003370077285,240.176,56.4927,0.714
7,CASP16.M1216TS028_1,4,8,4.H,,,317.923,2825919.25,4424918.95,-3.5493464423767387,55.153,70.2226,0.676
8,CASP16.M1216TS028_1,4,8,1.C,0.015036858436213028,0.26673676255143985,,-0.0,-0.0,,-0.0,-0.0,
9,CASP16.M1216TS028_1,4,8,1.D,0.04796846783939132,0.283202567253029,,-0.0,-0.0,,-0.0,-0.0,
10,CASP16.M1216TS028_1,4,8,1.E,0.00909082865200887,0.26376374765933774,,-0.0,-0.0,,-0.0,-0.0,
11,CASP16.M1216TS028_1,4,8,1.F,0.06688798209086393,0.29266232437876527,,-0.0,-0.0,,-0.0,-0.0,
12,CASP16.M1216TS028_1,4,8,1.G,0.012857756519732146,0.26564721159319943,,-0.0,-0.0,,-0.0,-0.0,
13,CASP16.M1216TS028_1,4,8,1.H,0.050659977463365105,0.2845483220650159,,-0.0,-0.0,,-0.0,-0.0,
14,CASP16.M1216TS028_1,4,8,4.B,,,-5.505,416617.96,935458.24,-1.9760085960329192,5.877,12.8857,
15,CASP16.M1216TS028_1,4,8,2.F,,,-2.743,589794.82,1239487.25,-1.5507534574230997,6.342,12.3363,
16,CASP16.M1216TS028_1,4,8,2.H,,,,-0.0,-0.0,,-0.0,-0.0,
17,CASP16.M1216TS028_1,4,8,4.D,,,,-0.0,-0.0,,-0.0,-0.0,
18,CASP16.M1216TS028_1,4,8,2.B,,,,-0.0,-0.0,,-0.0,-0.0,
19,CASP16.M1216TS028_1,4,8,4.E,,,,-0.0,-0.0,,-0.0,-0.0,
20,CASP16.M1216TS028_1,4,8,3.D,,,,-0.0,-0.0,,-0.0,-0.0,
21,CASP16.M1216TS028_1,4,8,2.A,,,,-0.0,-0.0,,-0.0,-0.0,
22,CASP16.M1216TS028_1,4,8,4.F,,,,-0.0,-0.0,,-0.0,-0.0,
23,CASP16.M1216TS028_1,4,8,3.G,,,,-0.0,-0.0,,-0.0,-0.0,
24,CASP16.M1216TS028_1,4,8,3.C,,,,-0.0,-0.0,,-0.0,-0.0,
25,CASP16.M1216TS028_1,4,8,2.E,,,,-0.0,-0.0,,-0.0,-0.0,
26,CASP16.M1216TS028_1,4,8,3.B,,,,-0.0,-0.0,,-0.0,-0.0,
27,CASP16.M1216TS028_1,4,8,4.C,,,,-0.0,-0.0,,-0.0,-0.0,
28,CASP16.M1216TS028_1,4,8,3.H,,,,-0.0,-0.0,,-0.0,-0.0,
29,CASP16.M1216TS028_1,4,8,4.A,,,,-0.0,-0.0,,-0.0,-0.0,
30,CASP16.M1216TS028_1,4,8,2.G,,,,-0.0,-0.0,,-0.0,-0.0,
31,CASP16.M1216TS028_1,4,8,3.A,,,,-0.0,-0.0,,-0.0,-0.0,
32,CASP16.M1216TS028_2,4,8,1.A,0.015988238676800392,0.2609257860050669,266.931,1443528.32,2170357.38,-5.203851863396592,154.349,54.8273,0.667
33,CASP16.M1216TS028_2,4,8,1.B,0.05603711313569882,0.28095022323451607,290.075,2870277.71,4802894.51,-5.012846426366977,112.504,74.8406,0.606
34,CASP16.M1216TS028_2,4,8,2.C,,,245.28,1323041.0,2121146.21,-6.112984573107564,145.081,53.0559,0.69
35,CASP16.M1216TS028_2,4,8,2.D,,,356.389,3344424.9,5261210.44,-1.9721956292776148,147.817,87.0336,0.742
36,CASP16.M1216TS028_2,4,8,3.E,,,261.248,1436712.17,2131497.24,-3.641136708898624,174.793,52.5828,0.767
37,CASP16.M1216TS028_2,4,8,3.F,,,294.961,2567426.92,4698906.22,-4.060157465728679,145.044,70.5897,0.615
38,CASP16.M1216TS028_2,4,8,4.G,,,275.086,1246667.77,2100774.6,-6.391181139703292,185.723,54.2881,0.69
39,CASP16.M1216TS028_2,4,8,4.H,,,343.589,2999045.87,5200394.35,-1.1840649037738233,155.252,86.9293,0.723
40,CASP16.M1216TS028_2,4,8,1.C,0.012430359950712955,0.25914684664202314,,-0.0,-0.0,,-0.0,-0.0,
41,CASP16.M1216TS028_2,4,8,1.D,0.068578493280893,0.2872209133071132,49.998,936513.22,1873331.33,-2.6001541281282647,68.52,31.7007,
42,CASP16.M1216TS028_2,4,8,1.E,0.017107162761112706,0.261485248047223,,-0.0,-0.0,,-0.0,-0.0,
43,CASP16.M1216TS028_2,4,8,1.F,0.0515797716037925,0.2787215524685629,,-0.0,-0.0,,-0.0,-0.0,
44,CASP16.M1216TS028_2,4,8,1.G,0.013428415078851686,0.25964587420609253,,-0.0,-0.0,,-0.0,-0.0,
45,CASP16.M1216TS028_2,4,8,1.H,0.0645044958510439,0.2851839145921886,,-0.0,-0.0,,-0.0,-0.0,
46,CASP16.M1216TS028_2,4,8,3.H,,,38.744,655155.86,1485449.22,-3.240351490237802,48.616,17.5563,
47,CASP16.M1216TS028_2,4,8,2.G,,,,-0.0,-0.0,,-0.0,-0.0,
48,CASP16.M1216TS028_2,4,8,4.A,,,,-0.0,-0.0,,-0.0,-0.0,
49,CASP16.M1216TS028_2,4,8,3.A,,,,-0.0,-0.0,,-0.0,-0.0,
50,CASP16.M1216TS028_2,4,8,2.F,,,,-0.0,-0.0,,-0.0,-0.0,
51,CASP16.M1216TS028_2,4,8,3.C,,,,-0.0,-0.0,,-0.0,-0.0,
52,CASP16.M1216TS028_2,4,8,4.B,,,,-0.0,-0.0,,-0.0,-0.0,
53,CASP16.M1216TS028_2,4,8,4.C,,,,-0.0,-0.0,,-0.0,-0.0,
54,CASP16.M1216TS028_2,4,8,3.B,,,,-0.0,-0.0,,-0.0,-0.0,
55,CASP16.M1216TS028_2,4,8,2.E,,,,-0.0,-0.0,,-0.0,-0.0,
56,CASP16.M1216TS028_2,4,8,2.A,,,,-0.0,-0.0,,-0.0,-0.0,
57,CASP16.M1216TS028_2,4,8,3.G,,,,-0.0,-0.0,,-0.0,-0.0,
58,CASP16.M1216TS028_2,4,8,4.F,,,,-0.0,-0.0,,-0.0,-0.0,
59,CASP16.M1216TS028_2,4,8,2.H,,,,-0.0,-0.0,,-0.0,-0.0,
60,CASP16.M1216TS028_2,4,8,2.B,,,,-0.0,-0.0,,-0.0,-0.0,
61,CASP16.M1216TS028_2,4,8,4.D,,,,-0.0,-0.0,,-0.0,-0.0,
62,CASP16.M1216TS028_2,4,8,3.D,,,,-0.0,-0.0,,-0.0,-0.0,
63,CASP16.M1216TS028_2,4,8,4.E,,,,-0.0,-0.0,,-0.0,-0.0,
64,CASP16.M1216TS028_3,4,8,1.A,0.010598264441037453,0.262602465553852,215.076,1167473.41,2120694.34,-6.978166274610733,137.976,55.1645,0.793
65,CASP16.M1216TS028_3,4,8,1.B,0.07499443634173417,0.2948005515042004,467.099,3275725.63,5574039.93,-6.165254335581213,155.012,98.8055,0.603
66,CASP16.M1216TS028_3,4,8,2.C,,,227.818,1336835.52,2159690.9,-4.4738430044903374,130.281,53.4075,0.75
67,CASP16.M1216TS028_3,4,8,2.D,,,424.996,2823197.7,5255747.64,-4.006187147223433,14.769,96.9169,0.662
68,CASP16.M1216TS028_3,4,8,3.E,,,217.254,1349651.25,2275765.3,-7.917568430823781,139.373,60.212,0.767
69,CASP16.M1216TS028_3,4,8,3.F,,,450.732,3368505.56,5721429.11,-3.1688571258510807,42.464,100.528,0.627
70,CASP16.M1216TS028_3,4,8,4.G,,,224.397,1616699.14,2540651.11,-8.405459673440943,172.695,59.3359,0.786
71,CASP16.M1216TS028_3,4,8,4.H,,,445.664,2988364.65,5112160.83,-4.323095811260453,-22.992,97.5367,0.696
72,CASP16.M1216TS028_3,4,8,1.C,0.01418631528250779,0.26439649097458723,,-0.0,-0.0,,-0.0,-0.0,
73,CASP16.M1216TS028_3,4,8,1.D,0.05830307249620254,0.2864548695814346,,-0.0,-0.0,,-0.0,-0.0,
74,CASP16.M1216TS028_3,4,8,1.E,0.009314789888172203,0.26196072827741945,,-0.0,-0.0,,-0.0,-0.0,
75,CASP16.M1216TS028_3,4,8,1.F,0.07575204334690114,0.2951793550067839,,-0.0,-0.0,,-0.0,-0.0,
76,CASP16.M1216TS028_3,4,8,1.G,0.016777548531970943,0.2656921075993188,,-0.0,-0.0,,-0.0,-0.0,
77,CASP16.M1216TS028_3,4,8,1.H,0.058065594307633,0.28633613048714984,,-0.0,-0.0,,-0.0,-0.0,
78,CASP16.M1216TS028_3,4,8,2.B,,,37.135,649608.59,1416382.3,-3.541574187212779,81.749,20.3053,
79,CASP16.M1216TS028_3,4,8,4.F,,,42.603,688817.81,1701048.37,-3.9693815106326658,43.63,32.5664,
80,CASP16.M1216TS028_3,4,8,4.B,,,,-0.0,-0.0,,-0.0,-0.0,
81,CASP16.M1216TS028_3,4,8,3.C,,,,-0.0,-0.0,,-0.0,-0.0,
82,CASP16.M1216TS028_3,4,8,3.H,,,,-0.0,-0.0,,-0.0,-0.0,
83,CASP16.M1216TS028_3,4,8,2.E,,,,-0.0,-0.0,,-0.0,-0.0,
84,CASP16.M1216TS028_3,4,8,3.B,,,,-0.0,-0.0,,-0.0,-0.0,
85,CASP16.M1216TS028_3,4,8,4.C,,,,-0.0,-0.0,,-0.0,-0.0,
86,CASP16.M1216TS028_3,4,8,4.A,,,,-0.0,-0.0,,-0.0,-0.0,
87,CASP16.M1216TS028_3,4,8,2.G,,,,-0.0,-0.0,,-0.0,-0.0,
88,CASP16.M1216TS028_3,4,8,2.F,,,,-0.0,-0.0,,-0.0,-0.0,
89,CASP16.M1216TS028_3,4,8,3.A,,,,-0.0,-0.0,,-0.0,-0.0,
90,CASP16.M1216TS028_3,4,8,4.D,,,,-0.0,-0.0,,-0.0,-0.0,
91,CASP16.M1216TS028_3,4,8,2.H,,,,-0.0,-0.0,,-0.0,-0.0,
92,CASP16.M1216TS028_3,4,8,4.E,,,,-0.0,-0.0,,-0.0,-0.0,
93,CASP16.M1216TS028_3,4,8,3.D,,,,-0.0,-0.0,,-0.0,-0.0,
94,CASP16.M1216TS028_3,4,8,2.A,,,,-0.0,-0.0,,-0.0,-0.0,
95,CASP16.M1216TS028_3,4,8,3.G,,,,-0.0,-0.0,,-0.0,-0.0,
96,CASP16.M1216TS028_4,4,8,1.A,0.009462886695783585,0.25680311001455847,221.867,1271954.4,2034639.95,-4.483600626525912,141.269,52.9891,0.821
97,CASP16.M1216TS028_4,4,8,1.B,0.03541949752409379,0.2697814154287136,295.999,2477590.69,4683728.83,-4.066066915486046,148.543,74.2659,0.754
98,CASP16.M1216TS028_4,4,8,2.C,,,211.08,1225576.8,2004257.41,-5.072961365876611,129.573,49.8252,0.75
99,CASP16.M1216TS028_4,4,8,2.D,,,310.659,2971648.5,4974176.77,-2.324634620921869,132.75,78.3333,0.716
100,CASP16.M1216TS028_4,4,8,3.E,,,218.943,1187962.87,2064540.52,-5.262354224175858,145.634,51.2065,0.759
101,CASP16.M1216TS028_4,4,8,3.F,,,326.508,2964095.83,4895547.76,-1.9466067799557147,177.451,74.0817,0.688
102,CASP16.M1216TS028_4,4,8,4.G,,,213.76,1336039.85,2095687.11,-4.328503869983079,150.033,51.8926,0.75
103,CASP16.M1216TS028_4,4,8,4.H,,,286.323,2675326.35,4664540.37,-2.17730327912565,129.128,77.5521,0.738
104,CASP16.M1216TS028_4,4,8,1.C,0.007466253016690042,0.2558047931750117,,-0.0,-0.0,,-0.0,-0.0,
105,CASP16.M1216TS028_4,4,8,1.D,0.04312023958441957,0.2736317864588765,2.204,415648.94,985667.36,-1.4827221098092405,32.777,12.499,
106,CASP16.M1216TS028_4,4,8,1.E,0.00759731632484471,0.25587032482908906,,-0.0,-0.0,,-0.0,-0.0,
107,CASP16.M1216TS028_4,4,8,1.F,0.04404666225463863,0.274094997793986,,-0.0,-0.0,,-0.0,-0.0,
108,CASP16.M1216TS028_4,4,8,1.G,0.00992374214951543,0.2570335377414244,,-0.0,-0.0,,-0.0,-0.0,
