,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1221TS028_1,2,1,2.A,0.049303803714428794,0.1616969018572144,453.15,3642405.15,5818606.37,-0.8026673065547406,259.485,120.03,0.17
1,CASP16.M1221TS028_1,2,1,3.A,0.01412378499640239,0.1441068924982012,,-0.0,-0.0,,-0.0,-0.0,0.0
2,CASP16.M1221TS028_2,2,1,2.A,0.059445699665229765,0.17958951649928157,423.544,3625480.8,6116718.13,-2.2784952929482962,201.521,104.871,0.149
3,CASP16.M1221TS028_2,2,1,3.A,0.006269501732413118,0.15300141753287325,,-0.0,-0.0,,-0.0,-0.0,0.0
4,CASP16.M1221TS028_3,2,1,2.A,0.05548303672912879,0.16818318503123106,503.461,4156248.98,6781110.75,-3.0123818475847632,328.646,116.443,0.158
5,CASP16.M1221TS028_3,2,1,3.A,0.011690451423931323,0.14628689237863232,,-0.0,-0.0,,-0.0,-0.0,0.0
6,CASP16.M1221TS028_4,2,1,2.A,0.06337436840112787,0.17016051753389727,532.495,4146284.09,6775635.53,-2.9433255364659825,311.849,119.939,0.178
7,CASP16.M1221TS028_4,2,1,3.A,0.007239605381750991,0.14209313602420884,,-0.0,-0.0,,-0.0,-0.0,0.0
8,CASP16.M1221TS028_5,2,1,2.A,0.0523149939122959,0.16945249695614795,374.662,3298067.24,5333066.8,-2.3746130831634846,308.954,104.488,0.169
9,CASP16.M1221TS028_5,2,1,3.A,0.010742899581511268,0.14866644979075563,,-0.0,-0.0,,-0.0,-0.0,0.0
10,CASP16.M1221TS033_1,2,1,2.A,0.03239114418393001,0.15561890542529835,242.598,2004436.58,3741083.72,-8.909834327188577,136.899,56.181,0.565
11,CASP16.M1221TS033_1,2,1,3.A,0.010156253946502146,0.14450146030658442,,64737.06,155802.42,-0.043759823899486315,95.511,-0.0,0.0
12,CASP16.M1221TS033_2,2,1,2.A,0.04190189639484743,0.1649726148640904,340.564,3125676.64,5276850.53,-6.317938357947949,255.056,85.2546,0.755
13,CASP16.M1221TS033_2,2,1,3.A,0.06532523166870306,0.17668428250101822,241.826,1852238.12,2935170.13,-4.3607881958808195,195.323,67.1861,0.5
14,CASP16.M1221TS033_3,2,1,2.A,0.03609234197983824,0.1637011709899191,301.667,2470640.21,3669468.41,-7.014537503215043,225.321,68.8732,0.129
15,CASP16.M1221TS033_3,2,1,3.A,0.022808639349669705,0.15705931967483483,53.126,77290.09,129664.55,-4.6856130230740024e-05,48.286,-0.0,0.087
