,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
0,CASP16.M1211TS006_1,1,2,0.A,0.1074670191621408,0.21893684291440374,480.102,4720452.87,8964684.76,-0.14852919622673316,158.573,249.004,0.04
1,CASP16.M1211TS006_1,1,2,0.B,0.08530025866348297,0.20785346266507482,131.825,1009387.66,1843079.98,-6.322217659099765,85.088,34.0286,0.146
2,CASP16.M1211TS006_2,1,2,0.A,0.057144766056444495,0.1858740496948889,275.1,2741997.95,5384038.03,-1.9612372479642686,142.53,138.216,0.143
3,CASP16.M1211TS006_2,1,2,0.B,0.05912255805451423,0.18686294569392378,220.718,1614383.57,3363821.3,-4.678454328937974,83.89,78.8253,0.224
4,CASP16.M1211TS006_3,1,2,0.A,0.13639292800799013,0.25025146400399506,209.002,1953949.78,3723796.14,-5.290338701080273,53.586,91.8285,0.0
5,CASP16.M1211TS006_3,1,2,0.B,0.14240680504590275,0.2532584025229514,345.736,4156761.46,7384361.0,-0.8859139160086394,118.784,226.992,0.18
6,CASP16.M1211TS006_4,1,2,0.A,0.040841627423651515,0.1879374803784924,48.263,239636.88,570485.93,-0.02265417257804475,63.093,6.23562,0.032
7,CASP16.M1211TS006_4,1,2,0.B,0.090855765924789,0.21294454962906115,488.55,4655575.08,8559089.37,-0.016689701344555576,139.369,268.49,0.029
8,CASP16.M1211TS006_5,1,2,0.A,0.07933448877884075,0.2178105777227537,144.033,1025722.76,1857730.24,-4.130503251552036,99.346,54.9826,0.034
9,CASP16.M1211TS006_5,1,2,0.B,0.10161995519883932,0.22895331093275298,458.733,3364645.89,6438753.34,-1.365283724045352,-72.743,183.027,0.114
10,CASP16.M1211TS028_1,1,2,0.A,0.009141228863154539,0.053747281098243935,199.689,1131928.82,2073094.04,-2.864401153624155,101.403,48.1194,0.688
11,CASP16.M1211TS028_1,1,2,0.B,0.005213955642039991,0.051783644487686666,,2903.32,15687.88,,1.126,-0.0,0.0
12,CASP16.M1211TS028_2,1,2,0.A,0.008696748292277335,0.056811707479472,194.747,1149237.08,2085402.51,-2.6979330537467376,102.318,51.9707,0.667
13,CASP16.M1211TS028_2,1,2,0.B,0.003963836029424784,0.054445251348045724,,-0.0,-0.0,,1.758,-0.0,0.0
14,CASP16.M1211TS028_3,1,2,0.A,0.010549215214905417,0.05313627427411937,202.008,1192320.42,2167290.78,-1.9610230362916532,113.705,51.7614,0.688
15,CASP16.M1211TS028_3,1,2,0.B,0.006395016819334387,0.051059175076333854,,2903.32,15687.88,,-0.0,-0.0,0.0
16,CASP16.M1211TS028_4,1,2,0.A,0.01028383345592374,0.06132191672796187,221.061,1185223.06,2127888.1,-1.3617216137225323,117.26,50.02,0.667
